"fecha","estacion","provincia","temperatura_maxima","hora_temperatura_maxima","temperatura_minima","hora_temperatura_minima","temperatura_media","racha_viento","hora_racha_viento","velocidad_maxima_viento","hora_velocidad_maxima_viento","precipitacion_total","precipitacion_0_a_6","precipitacion_6_a_12","precipitacion_12_a_18","precipitacion_18_a_24"
"2019-03-20","Pego","Alacant/Alicante",14.7,"16:40",8.3,"10:00",11.5,35.0,"03:50",14.0,"10:40",12.8,4.8,5.0,3.0,0.0
"2019-03-20","Alcoy/Alcoi","Alacant/Alicante",10.9,"16:30",3.4,"06:10",7.1,37.0,"05:00",17.0,"05:00",3.6,3.0,0.6,0.0,0.0
"2019-03-20","Vélez Blanco - Topares","Almería",8.7,"16:50",-0.1,"06:10",4.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Adra","Almería",15.8,"10:10",10.7,"06:30",13.3,34.0,"15:10",21.0,"15:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Roquetas de Mar","Almería",17.7,"12:40",9.1,"04:20",13.4,59.0,"16:00",40.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Láujar de Andarax","Almería",8.4,"13:00",-0.4,"05:40",4.0,30.0,"12:30",15.0,"12:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Almería Aeropuerto","Almería",19.4,"14:50",8.9,"05:40",14.1,58.0,"15:30",40.0,"14:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cabo de Gata","Almería",15.2,"12:00",11.5,"02:30",13.3,71.0,"16:50",47.0,"17:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Garrucha, Puerto","Almería",18.7,"11:30",9.8,"06:40",14.3,45.0,"18:00",38.0,"18:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Albox","Almería",16.2,"14:40",4.6,"07:30",10.4,31.0,"14:10",20.0,"14:00",0.4,0.0,0.0,0.4,0.0
"2019-03-20","Huércal-Overa","Almería",15.4,"16:10",5.2,"07:20",10.3,26.0,"17:50",13.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Aramaio","Araba/Álava",9.9,"14:40",3.1,"07:10",6.5,NULL,NULL,NULL,NULL,2.8,2.2,0.6,0.0,0.0
"2019-03-20","Amurrio","Araba/Álava",12.6,"12:20",5.0,"23:59",8.8,33.0,"15:40",18.0,"15:10",0.4,0.4,0.0,0.0,0.0
"2019-03-20","Lalastra","Araba/Álava",9.0,"16:20",2.0,"21:30",5.5,37.0,"14:40",15.0,"18:50",0.4,0.4,0.0,0.0,0.0
"2019-03-20","Agurain/Salvatierra","Araba/Álava",9.4,"14:00",2.5,"08:00",5.9,36.0,"11:50",21.0,"16:10",1.0,1.0,0.0,0.0,0.0
"2019-03-20","Vitoria Gasteiz Aeropuerto","Araba/Álava",12.2,"15:10",1.6,"03:50",6.9,46.0,"11:40",35.0,"13:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Labastida","Araba/Álava",12.0,"15:10",2.8,"04:10",7.4,53.0,"17:20",29.0,"20:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Leza","Araba/Álava",12.5,"14:40",4.0,"06:50",8.3,NULL,NULL,NULL,NULL,0.6,0.6,0.0,0.0,0.0
"2019-03-20","Campezo/Kanpezu","Araba/Álava",12.0,"15:50",0.8,"07:50",6.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cabrales","Asturias",11.9,"14:30",4.3,"23:40",8.1,44.0,"14:00",28.0,"14:00",0.4,0.2,0.0,0.2,0.0
"2019-03-20","Llanes","Asturias",13.7,"14:30",8.8,"06:30",11.3,40.0,"18:40",26.0,"15:30",1.2,1.0,0.2,0.0,0.0
"2019-03-20","Amieva, Panizales","Asturias",12.9,"14:50",3.8,"23:59",8.3,22.0,"16:30",11.0,"17:10",1.0,1.0,0.0,0.0,0.0
"2019-03-20","Piloña, Bargaéu","Asturias",14.1,"14:00",5.2,"23:59",9.7,28.0,"15:40",17.0,"15:40",1.4,1.4,0.0,0.0,0.0
"2019-03-20","Colunga","Asturias",13.2,"11:30",7.8,"07:10",10.5,44.0,"17:20",27.0,"16:10",2.2,2.2,0.0,0.0,0.0
"2019-03-20","Gijón, Campus","Asturias",14.9,"14:40",7.0,"08:00",10.9,38.0,"17:40",21.0,"16:40",0.4,0.4,0.0,0.0,0.0
"2019-03-20","Pajares-Valgrande","Asturias",5.0,"16:10",0.0,"06:20",2.5,21.0,"04:20",12.0,"07:00",3.9,0.8,2.9,0.2,0.0
"2019-03-20","Lena, Ronzón","Asturias",14.2,"15:50",6.6,"23:30",10.4,24.0,"16:40",15.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Mieres, Baiña","Asturias",16.5,"15:20",5.4,"23:59",11.0,21.0,"16:10",10.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Oviedo","Asturias",14.5,"15:00",6.2,"23:59",10.3,35.0,"16:20",21.0,"16:00",0.2,0.2,0.0,0.0,0.0
"2019-03-20","Tineo, Soutu","Asturias",14.9,"15:30",6.3,"23:50",10.6,34.0,"16:20",18.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Pola de Somiedo","Asturias",14.2,"15:30",3.9,"07:50",9.0,32.0,"16:10",15.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Salas, Camuño","Asturias",14.1,"14:00",4.5,"23:59",9.3,33.0,"16:00",19.0,"15:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cabo Busto","Asturias",13.1,"12:50",9.1,"06:30",11.1,63.0,"15:30",35.0,"20:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Degaña","Asturias",12.5,"16:00",-0.8,"05:00",5.8,26.0,"15:50",14.0,"02:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Ibias, San Antolin","Asturias",14.7,"15:10",3.5,"07:50",9.1,35.0,"11:30",23.0,"11:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Villayón, Oneta","Asturias",12.7,"14:00",6.6,"23:59",9.6,43.0,"18:20",24.0,"12:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Castropol","Asturias",15.2,"13:20",7.3,"23:50",11.3,46.0,"16:20",23.0,"15:20",NULL,0.0,0.0,NULL,0.0
"2019-03-20","Taramundi, Ouria","Asturias",12.8,"14:00",4.5,"23:59",8.7,45.0,"16:20",33.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Puerto de Leitariegos","Asturias",8.9,"14:00",-1.7,"01:50",3.6,28.0,"14:10",19.0,"15:00",NULL,NULL,NULL,NULL,NULL
"2019-03-20","Muñotello","Ávila",9.8,"16:20",-0.6,"05:10",4.6,26.0,"14:50",14.0,"10:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Ávila","Ávila",10.9,"17:20",-1.5,"06:50",4.7,28.0,"13:10",16.0,"11:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Gotarrendura","Ávila",11.8,"16:20",-4.9,"07:10",3.5,33.0,"12:00",19.0,"12:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Arevalo","Ávila",13.5,"16:50",-3.2,"07:40",5.1,29.0,"13:30",15.0,"13:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Rivilla de Barajas","Ávila",11.6,"16:20",-1.7,"06:30",5.0,36.0,"12:50",23.0,"11:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Barco de Avila","Ávila",12.3,"16:10",-5.3,"07:20",3.5,30.0,"16:00",15.0,"16:20",NULL,NULL,NULL,NULL,NULL
"2019-03-20","Puerto El Pico","Ávila",11.2,"17:00",-5.3,"07:30",2.9,29.0,"14:30",18.0,"01:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cebreros","Ávila",14.9,"17:10",1.8,"07:20",8.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Candeleda","Ávila",19.8,"17:40",3.7,"06:10",11.7,33.0,"12:40",18.0,"12:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Herrera del Duque","Badajoz",17.4,"16:20",5.6,"05:40",11.5,39.0,"07:50",23.0,"08:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Peraleda del Zaucejo","Badajoz",16.2,"16:40",2.8,"06:40",9.5,40.0,"10:30",27.0,"10:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Castuera","Badajoz",16.8,"16:00",6.6,"08:30",11.7,51.0,"09:40",27.0,"09:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Navalvillar de Pela","Badajoz",17.7,"17:20",5.4,"05:40",11.6,41.0,"11:00",28.0,"10:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Don Benito","Badajoz",19.0,"16:20",8.0,"08:00",13.5,37.0,"11:30",19.0,"11:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Llerena","Badajoz",15.5,"16:20",4.0,"07:30",9.8,40.0,"10:30",26.0,"09:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Villafranca de los Barros","Badajoz",16.9,"16:00",2.1,"05:30",9.5,36.0,"11:30",23.0,"09:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Mérida","Badajoz",19.7,"15:30",5.2,"23:59",12.5,36.0,"10:10",19.0,"10:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Zafra","Badajoz",17.5,"16:40",3.9,"02:00",10.7,33.0,"18:00",16.0,"13:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Almendralejo","Badajoz",17.2,"16:50",6.1,"07:40",11.7,39.0,"12:30",23.0,"10:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Badajoz Aeropuerto","Badajoz",19.3,"17:00",3.5,"07:40",11.4,36.0,"11:00",26.0,"11:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Alburquerque","Badajoz",17.7,"15:20",3.5,"07:50",10.6,32.0,"15:20",18.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Puebla de Obando","Badajoz",16.3,"15:40",5.6,"06:10",10.9,32.0,"16:20",20.0,"16:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Badajoz","Badajoz",19.1,"15:50",3.6,"04:20",11.4,28.0,"14:20",17.0,"19:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Olivenza","Badajoz",17.5,"16:30",3.4,"06:50",10.5,43.0,"14:30",29.0,"11:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Alconchel","Badajoz",17.7,"15:40",6.6,"07:20",12.2,35.0,"14:20",22.0,"11:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Barcarrota","Badajoz",17.6,"16:00",5.3,"03:40",11.5,33.0,"14:10",18.0,"15:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Villanueva del Fresno","Badajoz",17.8,"15:30",7.9,"05:30",12.8,37.0,"15:10",22.0,"12:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Monesterio","Badajoz",14.0,"16:30",4.8,"07:40",9.4,32.0,"14:20",18.0,"14:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Fuente de Cantos","Badajoz",16.3,"16:20",6.2,"07:40",11.2,47.0,"07:20",34.0,"07:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Jerez de los Caballeros","Badajoz",16.9,"15:40",4.9,"04:10",10.9,41.0,"15:50",29.0,"11:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Fregenal de la Sierra","Badajoz",15.6,"16:20",2.9,"03:30",9.3,33.0,"14:10",18.0,"14:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Azuaga","Badajoz",16.3,"17:20",3.9,"07:40",10.1,33.0,"13:20",17.0,"09:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Pontons","Barcelona",13.8,"14:50",1.4,"06:20",7.6,29.0,"15:40",20.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Vilafranca del Penedès","Barcelona",15.7,"14:00",3.7,"07:30",9.7,30.0,"14:50",16.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Sitges","Barcelona",14.9,"15:10",6.4,"07:30",10.6,26.0,"17:20",13.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Barcelona Aeropuerto","Barcelona",16.1,"11:40",7.5,"07:00",11.8,37.0,"16:20",28.0,"17:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Berga","Barcelona",14.3,"15:40",1.2,"05:10",7.8,29.0,"14:30",16.0,"13:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Balsareny","Barcelona",16.4,"15:30",-2.1,"07:20",7.1,34.0,"18:20",23.0,"18:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Prats de Lluçanès","Barcelona",14.7,"16:40",-1.8,"04:10",6.4,25.0,"18:00",12.0,"18:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Moià","Barcelona",13.3,"13:20",0.6,"06:00",7.0,30.0,"15:40",12.0,"15:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Manresa","Barcelona",16.6,"15:10",0.3,"07:20",8.5,33.0,"17:30",17.0,"17:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Monistrol de Montserrat","Barcelona",11.7,"13:40",3.1,"07:40",7.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Corbera, Pic d'Agulles","Barcelona",14.7,"14:10",3.1,"07:00",8.9,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Barcelona","Barcelona",15.1,"13:50",8.3,"04:40",11.7,37.0,"16:50",31.0,"18:10",0.2,0.2,0.0,0.0,0.0
"2019-03-20","Caldes de Montbui","Barcelona",16.4,"14:00",2.1,"02:20",9.2,28.0,"15:30",17.0,"14:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Vilassar de Dalt","Barcelona",17.8,"12:10",7.3,"06:40",12.5,35.0,"13:50",21.0,"16:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Arenys de Mar","Barcelona",18.4,"12:20",5.6,"02:40",12.0,34.0,"14:30",12.0,"05:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Santa Susanna","Barcelona",17.2,"13:30",2.7,"23:59",10.0,33.0,"10:50",16.0,"11:40",NULL,NULL,NULL,NULL,NULL
"2019-03-20","Fogars de Montclús","Barcelona",11.9,"16:20",0.8,"07:00",6.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Tona","Barcelona",14.3,"15:10",-1.2,"06:40",6.6,24.0,"15:50",14.0,"16:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Sant Julià  de Vilatorta","Barcelona",14.9,"15:00",-2.5,"07:50",6.2,20.0,"17:50",8.0,"13:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Lekeitio","Bizkaia",11.3,"16:50",7.5,"08:10",9.4,26.0,"05:20",18.0,"00:30",NULL,NULL,NULL,NULL,NULL
"2019-03-20","Forua","Bizkaia",13.6,"13:50",4.8,"23:30",9.2,27.0,"15:50",15.0,"14:10",0.2,0.2,0.0,0.0,0.0
"2019-03-20","Machichaco","Bizkaia",12.6,"14:50",9.3,"04:40",11.0,31.0,"06:10",25.0,"06:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Punta Galea","Bizkaia",12.5,"14:20",6.5,"23:50",9.5,26.0,"15:00",17.0,"15:10",0.8,0.8,0.0,0.0,0.0
"2019-03-20","Orozko","Bizkaia",13.9,"15:00",5.5,"08:10",9.7,27.0,"15:10",11.0,"15:10",3.0,2.4,0.6,0.0,0.0
"2019-03-20","Abadiño","Bizkaia",9.1,"14:10",2.6,"08:10",5.9,NULL,NULL,NULL,NULL,2.0,2.0,0.0,0.0,0.0
"2019-03-20","Amorebieta--Etxano","Bizkaia",13.3,"15:20",6.3,"21:20",9.8,32.0,"15:50",19.0,"14:50",2.2,1.8,0.4,0.0,0.0
"2019-03-20","Balmaseda","Bizkaia",13.0,"14:00",4.0,"23:59",8.5,NULL,NULL,NULL,NULL,4.4,4.0,0.4,0.0,0.0
"2019-03-20","Güeñes","Bizkaia",12.1,"14:50",4.2,"23:50",8.2,31.0,"18:10",15.0,"15:20",3.0,2.8,0.2,0.0,0.0
"2019-03-20","Bilbao Aeropuerto","Bizkaia",14.6,"13:50",5.2,"23:50",9.9,35.0,"16:50",22.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Sopuerta","Bizkaia",13.3,"13:00",4.8,"23:50",9.1,29.0,"15:30",15.0,"15:30",4.0,3.6,0.4,0.0,0.0
"2019-03-20","Coruña del Conde","Burgos",13.4,"17:00",0.0,"07:30",6.7,39.0,"19:00",24.0,"18:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Aranda de Duero","Burgos",13.1,"16:00",-3.7,"07:10",4.7,34.0,"14:40",17.0,"18:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Villadiego","Burgos",11.2,"15:50",1.6,"23:40",6.4,46.0,"17:40",36.0,"17:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Pedrosa del Príncipe","Burgos",12.6,"15:40",-0.1,"04:50",6.3,45.0,"10:00",31.0,"10:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Palacios de la Sierra","Burgos",10.8,"16:00",-1.2,"05:40",4.8,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Monterrubio de la Demanda","Burgos",7.4,"15:10",-0.4,"22:40",3.5,49.0,"01:00",28.0,"16:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Villamayor de los Montes","Burgos",10.2,"15:20",1.8,"07:50",6.0,51.0,"12:10",31.0,"12:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Burgos Aeropuerto","Burgos",10.4,"15:50",0.7,"22:50",5.5,51.0,"16:00",34.0,"16:40",0.4,0.0,0.4,0.0,0.0
"2019-03-20","Santa Gadea de Alfoz","Burgos",7.7,"15:20",-0.2,"23:59",3.7,NULL,NULL,NULL,NULL,0.2,0.2,0.0,0.0,0.0
"2019-03-20","Sargentes de la Lora","Burgos",9.0,"15:30",-0.5,"22:40",4.3,46.0,"17:40",29.0,"17:20",0.4,0.4,0.0,0.0,0.0
"2019-03-20","Briviesca","Burgos",11.0,"15:30",1.3,"03:10",6.1,39.0,"15:40",25.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Medina de Pomar","Burgos",11.8,"16:00",1.4,"23:00",6.6,37.0,"15:00",18.0,"14:50",0.4,0.4,0.0,0.0,0.0
"2019-03-20","Miranda de Ebro","Burgos",13.5,"16:30",1.9,"23:30",7.7,35.0,"13:40",19.0,"13:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Belorado","Burgos",9.8,"15:50",0.1,"23:20",5.0,41.0,"14:40",19.0,"15:40",0.1,0.0,0.1,0.0,0.0
"2019-03-20","Puerto Rey","Cáceres",15.9,"16:50",4.6,"05:00",10.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Navalvillar de Ibor","Cáceres",12.9,"16:20",3.6,"08:20",8.2,48.0,"10:00",14.0,"10:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Madrigal de la Vera","Cáceres",17.6,"16:30",3.7,"07:30",10.7,24.0,"00:10",12.0,"01:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Navalmoral de la Mata","Cáceres",17.5,"16:20",4.8,"07:30",11.2,36.0,"13:40",18.0,"11:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Garganta la Olla","Cáceres",14.4,"16:20",3.7,"07:50",9.0,26.0,"11:30",15.0,"11:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Serradilla","Cáceres",15.4,"16:20",5.9,"07:20",10.6,38.0,"10:10",25.0,"10:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Jaraicejo","Cáceres",14.9,"16:00",5.1,"06:30",10.0,52.0,"14:30",33.0,"12:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Trujillo","Cáceres",16.6,"16:50",2.9,"07:30",9.8,37.0,"12:00",18.0,"12:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cáceres","Cáceres",16.9,"17:40",2.5,"07:50",9.7,35.0,"12:20",22.0,"12:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cañaveral","Cáceres",16.0,"16:10",7.3,"07:40",11.7,40.0,"09:40",26.0,"10:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Nuñomoral","Cáceres",16.9,"17:40",2.3,"08:00",9.6,38.0,"09:10",19.0,"12:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Guijo de Granadilla","Cáceres",16.8,"17:10",6.4,"07:30",11.6,49.0,"02:40",26.0,"03:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Hervás","Cáceres",14.8,"17:00",2.0,"08:20",8.4,36.0,"14:20",19.0,"14:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Montehermoso","Cáceres",18.4,"17:30",6.1,"08:00",12.2,38.0,"03:10",21.0,"03:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Tornavacas","Cáceres",12.9,"16:20",2.9,"05:40",7.9,47.0,"04:10",29.0,"03:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Piornal","Cáceres",9.2,"15:10",-0.7,"07:40",4.2,35.0,"10:10",19.0,"09:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Plasencia","Cáceres",18.4,"17:30",6.5,"05:40",12.4,28.0,"10:10",9.0,"07:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Coria","Cáceres",17.9,"16:30",7.3,"07:50",12.6,49.0,"05:40",19.0,"10:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Hoyos","Cáceres",16.5,"16:40",5.9,"06:20",11.2,35.0,"15:40",14.0,"15:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Zarza La Mayor","Cáceres",17.0,"17:10",7.6,"07:30",12.3,34.0,"09:00",20.0,"09:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Valverde del Fresno","Cáceres",17.3,"15:50",7.0,"05:00",12.1,42.0,"08:50",25.0,"07:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Aliseda","Cáceres",16.6,"15:50",2.8,"07:00",9.7,35.0,"13:40",17.0,"13:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Brozas","Cáceres",16.0,"15:50",5.3,"07:30",10.7,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Valencia de Alcántara","Cáceres",15.7,"17:20",3.8,"07:40",9.7,45.0,"15:20",23.0,"14:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Guadalupe","Cáceres",15.7,"16:30",3.4,"06:40",9.5,31.0,"00:20",18.0,"13:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cañamero","Cáceres",15.1,"16:10",3.6,"06:40",9.4,36.0,"08:30",19.0,"08:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Zorita","Cáceres",16.3,"16:20",6.0,"07:40",11.1,33.0,"10:30",22.0,"02:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Alcuescar","Cáceres",17.0,"16:20",4.8,"05:40",10.9,35.0,"08:30",22.0,"10:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Chipiona","Cádiz",19.4,"12:30",8.6,"06:10",14.0,40.0,"19:30",26.0,"19:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Rota, Base Naval","Cádiz",19.1,"13:20",7.7,"07:50",13.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Grazalema","Cádiz",12.7,"12:20",5.2,"07:50",8.9,35.0,"12:40",17.0,"12:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Olvera","Cádiz",16.7,"16:20",7.4,"07:20",12.1,45.0,"23:30",16.0,"13:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","El Bosque","Cádiz",17.8,"15:50",8.3,"08:10",13.0,45.0,"13:10",26.0,"13:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","San José del Valle","Cádiz",18.6,"13:50",10.8,"07:50",14.7,50.0,"21:20",26.0,"17:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Jerez de la Frontera Aeropuerto","Cádiz",20.6,"13:30",5.2,"04:20",12.9,48.0,"16:30",30.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","San Fernando","Cádiz",20.1,"13:40",12.2,"08:10",16.2,52.0,"18:00",27.0,"17:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cádiz","Cádiz",18.4,"13:20",12.9,"07:50",15.6,57.0,"16:40",42.0,"17:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Medina Sidonia","Cádiz",17.5,"14:40",11.4,"00:00",14.4,61.0,"15:40",46.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Vejer de la Frontera","Cádiz",17.5,"13:30",11.3,"07:30",14.4,56.0,"16:10",25.0,"16:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Barbate","Cádiz",18.9,"14:50",12.9,"06:50",15.9,58.0,"21:30",41.0,"21:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Tarifa","Cádiz",16.9,"14:50",13.5,"23:40",15.2,65.0,"14:00",41.0,"13:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Jimena de la Frontera","Cádiz",16.4,"14:10",11.8,"22:10",14.1,49.0,"15:40",28.0,"15:40",0.2,0.2,0.0,0.0,0.0
"2019-03-20","San Roque","Cádiz",16.6,"16:10",14.4,"14:50",15.5,52.0,"23:59",42.0,"23:59",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Castro Urdiales","Cantabria",13.9,"11:30",8.1,"06:40",11.0,20.0,"00:50",13.0,"05:30",1.4,1.4,0.0,0.0,0.0
"2019-03-20","Ramales de la Victoria","Cantabria",14.6,"14:20",3.9,"23:59",9.3,21.0,"13:00",9.0,"13:50",4.2,4.2,0.0,0.0,0.0
"2019-03-20","Barcena de Cicero, Treto","Cantabria",13.3,"14:50",5.7,"23:59",9.5,24.0,"16:40",15.0,"15:50",3.2,3.2,0.0,0.0,0.0
"2019-03-20","Soba, Alto Miera","Cantabria",10.5,"15:40",2.5,"21:10",6.5,30.0,"23:50",14.0,"23:40",1.8,1.8,0.0,0.0,0.0
"2019-03-20","Santander Aeropuerto","Cantabria",14.2,"14:50",5.3,"23:59",9.8,32.0,"14:50",23.0,"14:30",2.5,2.5,0.0,0.0,0.0
"2019-03-20","Santander","Cantabria",13.6,"14:00",8.5,"23:59",11.1,32.0,"18:10",23.0,"18:20",1.4,1.4,0.0,0.0,0.0
"2019-03-20","Villacarriedo","Cantabria",12.9,"14:10",3.2,"23:40",8.0,34.0,"15:50",22.0,"16:00",2.0,2.0,0.0,0.0,0.0
"2019-03-20","Los Tojos, Bárcena Mayor","Cantabria",12.0,"15:20",0.2,"23:59",6.1,23.0,"16:20",12.0,"16:30",1.4,1.2,0.2,0.0,0.0
"2019-03-20","San Felices de Buelna","Cantabria",14.3,"14:30",3.3,"23:59",8.8,24.0,"17:40",14.0,"17:30",1.2,1.2,0.0,0.0,0.0
"2019-03-20","Torrelavega, Sierrapando","Cantabria",13.4,"13:10",6.0,"23:59",9.7,36.0,"16:40",23.0,"13:30",1.8,1.8,0.0,0.0,0.0
